X,Y,Name,Description
66.583,29.033,,"<table> <tr><td><b>src_id:</b><td>23643 <tr><td><b>Name:</b><td>KALAT <tr><td><b>Area:</b><td>PAKISTAN <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23643"">Station details</a></center>"
94.067,23.2,,"<table> <tr><td><b>src_id:</b><td>23680 <tr><td><b>Name:</b><td>KALEMYO <tr><td><b>Area:</b><td>MYANMAR <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23680"">Station details</a></center>"
-48.1,61.233,,"<table> <tr><td><b>src_id:</b><td>23553 <tr><td><b>Name:</b><td>KANGILINNGUIT (GROENNEDAL) <tr><td><b>Area:</b><td>GREENLAND <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23553"">Station details</a></center>"
128.95,37.75,,"<table> <tr><td><b>src_id:</b><td>23668 <tr><td><b>Name:</b><td>KANGNUNG AB <tr><td><b>Area:</b><td>REPUBLIC OF KOREA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23668"">Station details</a></center>"
80.4,26.4,,"<table> <tr><td><b>src_id:</b><td>23658 <tr><td><b>Name:</b><td>KANPUR/CHAKERI <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23658"">Station details</a></center>"
66.983,24.8,,"<table> <tr><td><b>src_id:</b><td>23645 <tr><td><b>Name:</b><td>KARACHI MANORA <tr><td><b>Area:</b><td>PAKISTAN <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23645"">Station details</a></center>"
25.517,69.467,,"<table> <tr><td><b>src_id:</b><td>23531 <tr><td><b>Name:</b><td>KARASJOK <tr><td><b>Area:</b><td>NORWAY <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23531"">Station details</a></center>"
14.533,58.517,,"<table> <tr><td><b>src_id:</b><td>23538 <tr><td><b>Name:</b><td>KARLSBORG <tr><td><b>Area:</b><td>SWEDEN <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>28-02-1994 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23538"">Station details</a></center>"
-119.383,49.967,,"<table> <tr><td><b>src_id:</b><td>25649 <tr><td><b>Name:</b><td>KELOWNA: BC. <tr><td><b>Area:</b><td>CANADA <tr><td><b>Start date:</b><td>01-10-1999 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=25649"">Station details</a></center>"
99.617,21.3,,"<table> <tr><td><b>src_id:</b><td>21451 <tr><td><b>Name:</b><td>KENGTUNG <tr><td><b>Area:</b><td>MYANMAR <tr><td><b>Start date:</b><td>01-01-1989 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21451"">Station details</a></center>"
35.35,-0.367,,"<table> <tr><td><b>src_id:</b><td>21446 <tr><td><b>Name:</b><td>KERICHO <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21446"">Station details</a></center>"
-0.033,7.817,,"<table> <tr><td><b>src_id:</b><td>21464 <tr><td><b>Name:</b><td>KETE-KRACHI <tr><td><b>Area:</b><td>GHANA <tr><td><b>Start date:</b><td>01-02-1993 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21464"">Station details</a></center>"
21.367,54.067,,"<table> <tr><td><b>src_id:</b><td>21465 <tr><td><b>Name:</b><td>KETRZYN <tr><td><b>Area:</b><td>POLAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21465"">Station details</a></center>"
27.033,69.75,,"<table> <tr><td><b>src_id:</b><td>23540 <tr><td><b>Name:</b><td>KEVO <tr><td><b>Area:</b><td>FINLAND <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23540"">Station details</a></center>"
70.683,28.65,,"<table> <tr><td><b>src_id:</b><td>21468 <tr><td><b>Name:</b><td>KHANPUR <tr><td><b>Area:</b><td>PAKISTAN <tr><td><b>Start date:</b><td>01-01-1995 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21468"">Station details</a></center>"
30.533,25.45,,"<table> <tr><td><b>src_id:</b><td>21470 <tr><td><b>Name:</b><td>KHARGA <tr><td><b>Area:</b><td>EGYPT <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21470"">Station details</a></center>"
71.5,37.5,,"<table> <tr><td><b>src_id:</b><td>21426 <tr><td><b>Name:</b><td>KHOROG <tr><td><b>Area:</b><td>TAJIKISTAN <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21426"">Station details</a></center>"
66.633,27.833,,"<table> <tr><td><b>src_id:</b><td>21431 <tr><td><b>Name:</b><td>KHUZDAR <tr><td><b>Area:</b><td>PAKISTAN <tr><td><b>Start date:</b><td>01-01-1995 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21431"">Station details</a></center>"
20.7,50.817,,"<table> <tr><td><b>src_id:</b><td>21434 <tr><td><b>Name:</b><td>KIELCE <tr><td><b>Area:</b><td>POLAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21434"">Station details</a></center>"
29.633,-4.883,,"<table> <tr><td><b>src_id:</b><td>21435 <tr><td><b>Name:</b><td>KIGOMA <tr><td><b>Area:</b><td>UNITED REPUBLIC OF TANZANIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21435"">Station details</a></center>"
20.783,69.05,,"<table> <tr><td><b>src_id:</b><td>23539 <tr><td><b>Name:</b><td>KILPISJARVI <tr><td><b>Area:</b><td>FINLAND <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23539"">Station details</a></center>"
34.167,39.133,,"<table> <tr><td><b>src_id:</b><td>23609 <tr><td><b>Name:</b><td>KIRSEHIR <tr><td><b>Area:</b><td>TURKEY <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23609"">Station details</a></center>"
34.75,-0.1,,"<table> <tr><td><b>src_id:</b><td>21508 <tr><td><b>Name:</b><td>KISUMU <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21508"">Station details</a></center>"
35.0,1.017,,"<table> <tr><td><b>src_id:</b><td>21524 <tr><td><b>Name:</b><td>KITALE <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21524"">Station details</a></center>"
70.95,40.55,,"<table> <tr><td><b>src_id:</b><td>23749 <tr><td><b>Name:</b><td>KOKAND <tr><td><b>Area:</b><td>UZBEKISTAN <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23749"">Station details</a></center>"
33.9,48.433,,"<table> <tr><td><b>src_id:</b><td>23615 <tr><td><b>Name:</b><td>KOMISARIVKA <tr><td><b>Area:</b><td>UKRAINE <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23615"">Station details</a></center>"
16.15,54.2,,"<table> <tr><td><b>src_id:</b><td>21368 <tr><td><b>Name:</b><td>KOSZALIN <tr><td><b>Area:</b><td>POLAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21368"">Station details</a></center>"
92.75,56.033,,"<table> <tr><td><b>src_id:</b><td>23613 <tr><td><b>Name:</b><td>KRASNOJARSK OPYTNOE POLE <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23613"">Station details</a></center>"
13.85,46.383,,"<table> <tr><td><b>src_id:</b><td>21329 <tr><td><b>Name:</b><td>KREDARICA <tr><td><b>Area:</b><td>SLOVENIA <tr><td><b>Start date:</b><td>01-01-1989 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21329"">Station details</a></center>"
33.217,48.033,,"<table> <tr><td><b>src_id:</b><td>21325 <tr><td><b>Name:</b><td>KRYVYI RIH <tr><td><b>Area:</b><td>UKRAINE <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21325"">Station details</a></center>"
25.367,41.65,,"<table> <tr><td><b>src_id:</b><td>21327 <tr><td><b>Name:</b><td>KURDJALI <tr><td><b>Area:</b><td>BULGARIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21327"">Station details</a></center>"
36.167,51.767,,"<table> <tr><td><b>src_id:</b><td>21398 <tr><td><b>Name:</b><td>KURSK <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21398"">Station details</a></center>"
29.183,65.967,,"<table> <tr><td><b>src_id:</b><td>23541 <tr><td><b>Name:</b><td>KUUSAMO <tr><td><b>Area:</b><td>FINLAND <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23541"">Station details</a></center>"
93.55,19.417,,"<table> <tr><td><b>src_id:</b><td>21409 <tr><td><b>Name:</b><td>KYAUKPYU <tr><td><b>Area:</b><td>MYANMAR <tr><td><b>Start date:</b><td>01-01-1989 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21409"">Station details</a></center>"
94.5,51.717,,"<table> <tr><td><b>src_id:</b><td>23748 <tr><td><b>Name:</b><td>KYZYL <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23748"">Station details</a></center>"
65.5,44.85,,"<table> <tr><td><b>src_id:</b><td>21415 <tr><td><b>Name:</b><td>KYZYLORDA <tr><td><b>Area:</b><td>KAZAKHSTAN <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21415"">Station details</a></center>"
-71.65,10.517,,"<table> <tr><td><b>src_id:</b><td>21417 <tr><td><b>Name:</b><td>LA CANADA <tr><td><b>Area:</b><td>VENEZUELA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21417"">Station details</a></center>"
3.35,6.55,,"<table> <tr><td><b>src_id:</b><td>23426 <tr><td><b>Name:</b><td>LAGOS/OSHODI <tr><td><b>Area:</b><td>NIGERIA <tr><td><b>Start date:</b><td>01-01-1971 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23426"">Station details</a></center>"
-97.467,36.683,,"<table> <tr><td><b>src_id:</b><td>23723 <tr><td><b>Name:</b><td>LAMONT: OK. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23723"">Station details</a></center>"
-97.483,36.617,,"<table> <tr><td><b>src_id:</b><td>23722 <tr><td><b>Name:</b><td>LAMONT: OK. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23722"">Station details</a></center>"
48.833,38.733,,"<table> <tr><td><b>src_id:</b><td>21670 <tr><td><b>Name:</b><td>LANKARAN <tr><td><b>Area:</b><td>AZERBAIJAN <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21670"">Station details</a></center>"
28.2,61.05,,"<table> <tr><td><b>src_id:</b><td>23545 <tr><td><b>Name:</b><td>LAPPEENRANTA <tr><td><b>Area:</b><td>FINLAND <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23545"">Station details</a></center>"
-94.183,39.583,,"<table> <tr><td><b>src_id:</b><td>23716 <tr><td><b>Name:</b><td>LATHROP: MO. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23716"">Station details</a></center>"
16.2,51.2,,"<table> <tr><td><b>src_id:</b><td>21644 <tr><td><b>Name:</b><td>LEGNICA BARTOSZOW <tr><td><b>Area:</b><td>POLAND <tr><td><b>Start date:</b><td>01-09-1985 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21644"">Station details</a></center>"
77.567,34.15,,"<table> <tr><td><b>src_id:</b><td>23649 <tr><td><b>Name:</b><td>LEH <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>31-08-1991 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23649"">Station details</a></center>"
12.417,51.317,,"<table> <tr><td><b>src_id:</b><td>23597 <tr><td><b>Name:</b><td>LEIPZIG <tr><td><b>Area:</b><td>GERMANY <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23597"">Station details</a></center>"
25.6,-21.417,,"<table> <tr><td><b>src_id:</b><td>21712 <tr><td><b>Name:</b><td>LETLHAKANE <tr><td><b>Area:</b><td>BOTSWANA <tr><td><b>Start date:</b><td>01-09-1992 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21712"">Station details</a></center>"
97.2,5.233,,"<table> <tr><td><b>src_id:</b><td>21719 <tr><td><b>Name:</b><td>LHOKSEUMAWE/ MALIKUSSALEH <tr><td><b>Area:</b><td>INDONESIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21719"">Station details</a></center>"
21.017,56.483,,"<table> <tr><td><b>src_id:</b><td>21729 <tr><td><b>Name:</b><td>LIEPAJA <tr><td><b>Area:</b><td>LATVIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21729"">Station details</a></center>"
25.233,39.917,,"<table> <tr><td><b>src_id:</b><td>21682 <tr><td><b>Name:</b><td>LIMNOS (AIRPORT) <tr><td><b>Area:</b><td>GREECE <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21682"">Station details</a></center>"
35.617,3.117,,"<table> <tr><td><b>src_id:</b><td>21557 <tr><td><b>Name:</b><td>LODWAR <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21557"">Station details</a></center>"
19.4,51.733,,"<table> <tr><td><b>src_id:</b><td>21558 <tr><td><b>Name:</b><td>LODZ <tr><td><b>Area:</b><td>POLAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21558"">Station details</a></center>"
22.4,51.217,,"<table> <tr><td><b>src_id:</b><td>21536 <tr><td><b>Name:</b><td>LUBLIN RADAWIEC <tr><td><b>Area:</b><td>POLAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21536"">Station details</a></center>"
75.933,30.867,,"<table> <tr><td><b>src_id:</b><td>23651 <tr><td><b>Name:</b><td>LUDHIANA <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23651"">Station details</a></center>"
28.317,-15.417,,"<table> <tr><td><b>src_id:</b><td>21605 <tr><td><b>Name:</b><td>LUSAKA CITY AIRPORT <tr><td><b>Area:</b><td>ZAMBIA <tr><td><b>Start date:</b><td>01-10-1986 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21605"">Station details</a></center>"
111.517,-7.617,,"<table> <tr><td><b>src_id:</b><td>21579 <tr><td><b>Name:</b><td>MADIUN/ISWAHYUDI <tr><td><b>Area:</b><td>INDONESIA <tr><td><b>Start date:</b><td>01-11-1990 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21579"">Station details</a></center>"
37.833,-2.283,,"<table> <tr><td><b>src_id:</b><td>21599 <tr><td><b>Name:</b><td>MAKINDU <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21599"">Station details</a></center>"
30.083,70.7,,"<table> <tr><td><b>src_id:</b><td>23532 <tr><td><b>Name:</b><td>MAKKAUR FYR <tr><td><b>Area:</b><td>NORWAY <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23532"">Station details</a></center>"
112.7,-7.967,,"<table> <tr><td><b>src_id:</b><td>21039 <tr><td><b>Name:</b><td>MALANG/ABDUL RAHKMAN SALEH <tr><td><b>Area:</b><td>INDONESIA <tr><td><b>Start date:</b><td>01-11-1990 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21039"">Station details</a></center>"
73.533,4.183,,"<table> <tr><td><b>src_id:</b><td>21042 <tr><td><b>Name:</b><td>MALE/INTL <tr><td><b>Area:</b><td>MALDIVES <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21042"">Station details</a></center>"
41.867,3.933,,"<table> <tr><td><b>src_id:</b><td>21050 <tr><td><b>Name:</b><td>MANDERA <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21050"">Station details</a></center>"
74.883,12.917,,"<table> <tr><td><b>src_id:</b><td>21056 <tr><td><b>Name:</b><td>MANGALORE/BAJPE <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21056"">Station details</a></center>"
45.333,15.433,,"<table> <tr><td><b>src_id:</b><td>21011 <tr><td><b>Name:</b><td>MARIB <tr><td><b>Area:</b><td>YEMEN <tr><td><b>Start date:</b><td>01-01-1959 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21011"">Station details</a></center>"
-54.033,3.633,,"<table> <tr><td><b>src_id:</b><td>21093 <tr><td><b>Name:</b><td>MARIPASOULA <tr><td><b>Area:</b><td>FRENCH GUIANA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21093"">Station details</a></center>"
37.9,2.3,,"<table> <tr><td><b>src_id:</b><td>21103 <tr><td><b>Name:</b><td>MARSABIT <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21103"">Station details</a></center>"
50.0,40.533,,"<table> <tr><td><b>src_id:</b><td>23621 <tr><td><b>Name:</b><td>MASHTAGA <tr><td><b>Area:</b><td>AZERBAIJAN <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23621"">Station details</a></center>"
-63.183,9.75,,"<table> <tr><td><b>src_id:</b><td>21078 <tr><td><b>Name:</b><td>MATURIN <tr><td><b>Area:</b><td>VENEZUELA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21078"">Station details</a></center>"
8.65,50.183,,"<table> <tr><td><b>src_id:</b><td>23598 <tr><td><b>Name:</b><td>MAURICE ROSE (FRANKFURT/M-BONAMES) <tr><td><b>Area:</b><td>GERMANY <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>30-04-1990 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23598"">Station details</a></center>"
20.35,-15.833,,"<table> <tr><td><b>src_id:</b><td>23684 <tr><td><b>Name:</b><td>MAVINGA <tr><td><b>Area:</b><td>ANGOLA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23684"">Station details</a></center>"
33.467,-8.933,,"<table> <tr><td><b>src_id:</b><td>20912 <tr><td><b>Name:</b><td>MBEYA <tr><td><b>Area:</b><td>UNITED REPUBLIC OF TANZANIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=20912"">Station details</a></center>"
-100.65,40.083,,"<table> <tr><td><b>src_id:</b><td>23703 <tr><td><b>Name:</b><td>MCCOOK: NE. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23703"">Station details</a></center>"
-106.183,41.9,,"<table> <tr><td><b>src_id:</b><td>23702 <tr><td><b>Name:</b><td>MEDICINE BOW: WY. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23702"">Station details</a></center>"
95.833,20.833,,"<table> <tr><td><b>src_id:</b><td>20943 <tr><td><b>Name:</b><td>MEIKTILA <tr><td><b>Area:</b><td>MYANMAR <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=20943"">Station details</a></center>"
-70.933,9.817,,"<table> <tr><td><b>src_id:</b><td>20954 <tr><td><b>Name:</b><td>MENE GRANDE <tr><td><b>Area:</b><td>VENEZUELA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=20954"">Station details</a></center>"
